memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,category,marketName,marketingYear
EE,Estonia,28/12/2015,03/01/2016,€295.80,100CARC,0,Heavy Lamb,EE,2016
EE,Estonia,28/12/2015,03/01/2016,€295.80,100CARC,53,Heavy Lamb,EE,2015
EE,Estonia,21/12/2015,27/12/2015,€295.80,100CARC,52,Heavy Lamb,EE,2015
EE,Estonia,14/12/2015,20/12/2015,€295.80,100CARC,51,Heavy Lamb,EE,2015
EE,Estonia,07/12/2015,13/12/2015,€247.18,100CARC,50,Heavy Lamb,EE,2015
EE,Estonia,30/11/2015,06/12/2015,€273.36,100CARC,49,Heavy Lamb,EE,2015
EE,Estonia,23/11/2015,29/11/2015,€273.36,100CARC,48,Heavy Lamb,EE,2015
EE,Estonia,16/11/2015,22/11/2015,€295.80,100CARC,47,Heavy Lamb,EE,2015
EE,Estonia,09/11/2015,15/11/2015,€267.86,100CARC,46,Heavy Lamb,EE,2015
EE,Estonia,02/11/2015,08/11/2015,€285.80,100CARC,45,Heavy Lamb,EE,2015
EE,Estonia,26/10/2015,01/11/2015,€219.78,100CARC,44,Heavy Lamb,EE,2015
EE,Estonia,19/10/2015,25/10/2015,€273.36,100CARC,43,Heavy Lamb,EE,2015
EE,Estonia,12/10/2015,18/10/2015,€198.07,100CARC,42,Heavy Lamb,EE,2015
EE,Estonia,05/10/2015,11/10/2015,€198.07,100CARC,41,Heavy Lamb,EE,2015
EE,Estonia,28/09/2015,04/10/2015,€248.35,100CARC,40,Heavy Lamb,EE,2015
EE,Estonia,21/09/2015,27/09/2015,€248.35,100CARC,39,Heavy Lamb,EE,2015
EE,Estonia,14/09/2015,20/09/2015,€227.27,100CARC,38,Heavy Lamb,EE,2015
EE,Estonia,07/09/2015,13/09/2015,€202.73,100CARC,37,Heavy Lamb,EE,2015
EE,Estonia,31/08/2015,06/09/2015,€302.86,100CARC,36,Heavy Lamb,EE,2015
EE,Estonia,24/08/2015,30/08/2015,€302.86,100CARC,35,Heavy Lamb,EE,2015
EE,Estonia,17/08/2015,23/08/2015,€302.86,100CARC,34,Heavy Lamb,EE,2015
EE,Estonia,10/08/2015,16/08/2015,€285.60,100CARC,33,Heavy Lamb,EE,2015
EE,Estonia,03/08/2015,09/08/2015,€210.94,100CARC,32,Heavy Lamb,EE,2015
EE,Estonia,27/07/2015,02/08/2015,€195.42,100CARC,31,Heavy Lamb,EE,2015
EE,Estonia,20/07/2015,26/07/2015,€160.00,100CARC,30,Heavy Lamb,EE,2015
EE,Estonia,13/07/2015,19/07/2015,€204.00,100CARC,29,Heavy Lamb,EE,2015
EE,Estonia,06/07/2015,12/07/2015,€204.00,100CARC,28,Heavy Lamb,EE,2015
EE,Estonia,29/06/2015,05/07/2015,€204.00,100CARC,27,Heavy Lamb,EE,2015
EE,Estonia,22/06/2015,28/06/2015,€204.00,100CARC,26,Heavy Lamb,EE,2015
EE,Estonia,15/06/2015,21/06/2015,€298.63,100CARC,25,Heavy Lamb,EE,2015
EE,Estonia,08/06/2015,14/06/2015,€333.54,100CARC,24,Heavy Lamb,EE,2015
EE,Estonia,01/06/2015,07/06/2015,€332.52,100CARC,23,Heavy Lamb,EE,2015
EE,Estonia,25/05/2015,31/05/2015,€318.24,100CARC,22,Heavy Lamb,EE,2015
EE,Estonia,18/05/2015,24/05/2015,€305.33,100CARC,21,Heavy Lamb,EE,2015
EE,Estonia,11/05/2015,17/05/2015,€305.33,100CARC,20,Heavy Lamb,EE,2015
EE,Estonia,04/05/2015,10/05/2015,€297.56,100CARC,19,Heavy Lamb,EE,2015
EE,Estonia,27/04/2015,03/05/2015,€309.79,100CARC,18,Heavy Lamb,EE,2015
EE,Estonia,20/04/2015,26/04/2015,€318.02,100CARC,17,Heavy Lamb,EE,2015
EE,Estonia,13/04/2015,19/04/2015,€303.10,100CARC,16,Heavy Lamb,EE,2015
EE,Estonia,06/04/2015,12/04/2015,€286.62,100CARC,15,Heavy Lamb,EE,2015
EE,Estonia,30/03/2015,05/04/2015,€281.93,100CARC,14,Heavy Lamb,EE,2015
EE,Estonia,23/03/2015,29/03/2015,€256.42,100CARC,13,Heavy Lamb,EE,2015
EE,Estonia,16/03/2015,22/03/2015,€228.48,100CARC,12,Heavy Lamb,EE,2015
EE,Estonia,09/03/2015,15/03/2015,€235.12,100CARC,11,Heavy Lamb,EE,2015
EE,Estonia,02/03/2015,08/03/2015,€253.92,100CARC,10,Heavy Lamb,EE,2015
EE,Estonia,23/02/2015,01/03/2015,€270.37,100CARC,9,Heavy Lamb,EE,2015
EE,Estonia,16/02/2015,22/02/2015,€270.37,100CARC,8,Heavy Lamb,EE,2015
EE,Estonia,09/02/2015,15/02/2015,€282.30,100CARC,7,Heavy Lamb,EE,2015
EE,Estonia,02/02/2015,08/02/2015,€294.50,100CARC,6,Heavy Lamb,EE,2015
EE,Estonia,26/01/2015,01/02/2015,€231.20,100CARC,5,Heavy Lamb,EE,2015
EE,Estonia,19/01/2015,25/01/2015,€290.71,100CARC,4,Heavy Lamb,EE,2015
EE,Estonia,12/01/2015,18/01/2015,€223.54,100CARC,3,Heavy Lamb,EE,2015
EE,Estonia,05/01/2015,11/01/2015,€223.54,100CARC,2,Heavy Lamb,EE,2015
EE,Estonia,29/12/2014,04/01/2015,€248.88,100CARC,1,Heavy Lamb,EE,2015
FI,Finland,21/04/2025,27/04/2025,€562.00,100CARC,17,Heavy Lamb,FI,2025
FI,Finland,14/04/2025,20/04/2025,€546.00,100CARC,16,Heavy Lamb,FI,2025
FI,Finland,07/04/2025,13/04/2025,€546.00,100CARC,15,Heavy Lamb,FI,2025
FI,Finland,31/03/2025,06/04/2025,€546.00,100CARC,14,Heavy Lamb,FI,2025
FI,Finland,24/03/2025,30/03/2025,€546.00,100CARC,13,Heavy Lamb,FI,2025
FI,Finland,17/03/2025,23/03/2025,€574.00,100CARC,12,Heavy Lamb,FI,2025
FI,Finland,10/03/2025,16/03/2025,€574.00,100CARC,11,Heavy Lamb,FI,2025
FI,Finland,03/03/2025,09/03/2025,€574.00,100CARC,10,Heavy Lamb,FI,2025
FI,Finland,24/02/2025,02/03/2025,€574.00,100CARC,9,Heavy Lamb,FI,2025
FI,Finland,17/02/2025,23/02/2025,€543.00,100CARC,8,Heavy Lamb,FI,2025
FI,Finland,10/02/2025,16/02/2025,€543.00,100CARC,7,Heavy Lamb,FI,2025
FI,Finland,03/02/2025,09/02/2025,€543.00,100CARC,6,Heavy Lamb,FI,2025
FI,Finland,27/01/2025,02/02/2025,€543.00,100CARC,5,Heavy Lamb,FI,2025
FI,Finland,20/01/2025,26/01/2025,€555.00,100CARC,4,Heavy Lamb,FI,2025
FI,Finland,13/01/2025,19/01/2025,€555.00,100CARC,3,Heavy Lamb,FI,2025
FI,Finland,06/01/2025,12/01/2025,€555.00,100CARC,2,Heavy Lamb,FI,2025
FI,Finland,30/12/2024,05/01/2025,€555.00,100CARC,1,Heavy Lamb,FI,2025
FI,Finland,30/12/2024,05/01/2025,€555.00,100CARC,53,Heavy Lamb,FI,2024
FI,Finland,23/12/2024,29/12/2024,€555.00,100CARC,52,Heavy Lamb,FI,2024
FI,Finland,16/12/2024,22/12/2024,€555.00,100CARC,51,Heavy Lamb,FI,2024
FI,Finland,09/12/2024,15/12/2024,€555.00,100CARC,50,Heavy Lamb,FI,2024
FI,Finland,02/12/2024,08/12/2024,€555.00,100CARC,49,Heavy Lamb,FI,2024
FI,Finland,25/11/2024,01/12/2024,€555.00,100CARC,48,Heavy Lamb,FI,2024
FI,Finland,18/11/2024,24/11/2024,€579.00,100CARC,47,Heavy Lamb,FI,2024
FI,Finland,11/11/2024,17/11/2024,€579.00,100CARC,46,Heavy Lamb,FI,2024
FI,Finland,04/11/2024,10/11/2024,€579.00,100CARC,45,Heavy Lamb,FI,2024
FI,Finland,28/10/2024,03/11/2024,€579.00,100CARC,44,Heavy Lamb,FI,2024
FI,Finland,21/10/2024,27/10/2024,€600.60,100CARC,43,Heavy Lamb,FI,2024
FI,Finland,14/10/2024,20/10/2024,€600.60,100CARC,42,Heavy Lamb,FI,2024
FI,Finland,07/10/2024,13/10/2024,€600.60,100CARC,41,Heavy Lamb,FI,2024
FI,Finland,30/09/2024,06/10/2024,€600.60,100CARC,40,Heavy Lamb,FI,2024
FI,Finland,23/09/2024,29/09/2024,€600.60,100CARC,39,Heavy Lamb,FI,2024
FI,Finland,16/09/2024,22/09/2024,€614.30,100CARC,38,Heavy Lamb,FI,2024
FI,Finland,09/09/2024,15/09/2024,€614.30,100CARC,37,Heavy Lamb,FI,2024
FI,Finland,02/09/2024,08/09/2024,€614.30,100CARC,36,Heavy Lamb,FI,2024
FI,Finland,26/08/2024,01/09/2024,€614.30,100CARC,35,Heavy Lamb,FI,2024
FI,Finland,19/08/2024,25/08/2024,€612.38,100CARC,34,Heavy Lamb,FI,2024
FI,Finland,12/08/2024,18/08/2024,€612.38,100CARC,33,Heavy Lamb,FI,2024
FI,Finland,05/08/2024,11/08/2024,€612.38,100CARC,32,Heavy Lamb,FI,2024
FI,Finland,29/07/2024,04/08/2024,€612.38,100CARC,31,Heavy Lamb,FI,2024
FI,Finland,22/07/2024,28/07/2024,€612.38,100CARC,30,Heavy Lamb,FI,2024
FI,Finland,15/07/2024,21/07/2024,€571.72,100CARC,29,Heavy Lamb,FI,2024
FI,Finland,08/07/2024,14/07/2024,€571.72,100CARC,28,Heavy Lamb,FI,2024
FI,Finland,01/07/2024,07/07/2024,€571.72,100CARC,27,Heavy Lamb,FI,2024
FI,Finland,24/06/2024,30/06/2024,€571.72,100CARC,26,Heavy Lamb,FI,2024
FI,Finland,17/06/2024,23/06/2024,€585.03,100CARC,25,Heavy Lamb,FI,2024
FI,Finland,10/06/2024,16/06/2024,€585.03,100CARC,24,Heavy Lamb,FI,2024
FI,Finland,03/06/2024,09/06/2024,€585.03,100CARC,23,Heavy Lamb,FI,2024
FI,Finland,27/05/2024,02/06/2024,€585.03,100CARC,22,Heavy Lamb,FI,2024
FI,Finland,20/05/2024,26/05/2024,€583.41,100CARC,21,Heavy Lamb,FI,2024
FI,Finland,13/05/2024,19/05/2024,€583.41,100CARC,20,Heavy Lamb,FI,2024
FI,Finland,06/05/2024,12/05/2024,€583.41,100CARC,19,Heavy Lamb,FI,2024
FI,Finland,29/04/2024,05/05/2024,€583.41,100CARC,18,Heavy Lamb,FI,2024
FI,Finland,22/04/2024,28/04/2024,€583.41,100CARC,17,Heavy Lamb,FI,2024
FI,Finland,15/04/2024,21/04/2024,€574.62,100CARC,16,Heavy Lamb,FI,2024
FI,Finland,08/04/2024,14/04/2024,€574.62,100CARC,15,Heavy Lamb,FI,2024
FI,Finland,01/04/2024,07/04/2024,€574.62,100CARC,14,Heavy Lamb,FI,2024
FI,Finland,25/03/2024,31/03/2024,€574.62,100CARC,13,Heavy Lamb,FI,2024
FI,Finland,18/03/2024,24/03/2024,€581.72,100CARC,12,Heavy Lamb,FI,2024
FI,Finland,11/03/2024,17/03/2024,€581.72,100CARC,11,Heavy Lamb,FI,2024
FI,Finland,04/03/2024,10/03/2024,€581.72,100CARC,10,Heavy Lamb,FI,2024
FI,Finland,26/02/2024,03/03/2024,€581.72,100CARC,9,Heavy Lamb,FI,2024
FI,Finland,19/02/2024,25/02/2024,€557.76,100CARC,8,Heavy Lamb,FI,2024
FI,Finland,12/02/2024,18/02/2024,€557.76,100CARC,7,Heavy Lamb,FI,2024
FI,Finland,05/02/2024,11/02/2024,€557.76,100CARC,6,Heavy Lamb,FI,2024
FI,Finland,29/01/2024,04/02/2024,€557.76,100CARC,5,Heavy Lamb,FI,2024
FI,Finland,22/01/2024,28/01/2024,€557.76,100CARC,4,Heavy Lamb,FI,2024
FI,Finland,15/01/2024,21/01/2024,€587.59,100CARC,3,Heavy Lamb,FI,2024
FI,Finland,08/01/2024,14/01/2024,€587.59,100CARC,2,Heavy Lamb,FI,2024
FI,Finland,01/01/2024,07/01/2024,€587.59,100CARC,1,Heavy Lamb,FI,2024
FI,Finland,25/12/2023,31/12/2023,€587.59,100CARC,52,Heavy Lamb,FI,2023
FI,Finland,18/12/2023,24/12/2023,€560.76,100CARC,51,Heavy Lamb,FI,2023
FI,Finland,11/12/2023,17/12/2023,€560.76,100CARC,50,Heavy Lamb,FI,2023
FI,Finland,04/12/2023,10/12/2023,€560.76,100CARC,49,Heavy Lamb,FI,2023
FI,Finland,27/11/2023,03/12/2023,€560.76,100CARC,48,Heavy Lamb,FI,2023
FI,Finland,20/11/2023,26/11/2023,€588.08,100CARC,47,Heavy Lamb,FI,2023
FI,Finland,13/11/2023,19/11/2023,€588.08,100CARC,46,Heavy Lamb,FI,2023
FI,Finland,06/11/2023,12/11/2023,€588.08,100CARC,45,Heavy Lamb,FI,2023
FI,Finland,30/10/2023,05/11/2023,€588.08,100CARC,44,Heavy Lamb,FI,2023
FI,Finland,23/10/2023,29/10/2023,€588.08,100CARC,43,Heavy Lamb,FI,2023
FI,Finland,16/10/2023,22/10/2023,€601.83,100CARC,42,Heavy Lamb,FI,2023
FI,Finland,09/10/2023,15/10/2023,€601.83,100CARC,41,Heavy Lamb,FI,2023
FI,Finland,02/10/2023,08/10/2023,€601.83,100CARC,40,Heavy Lamb,FI,2023
FI,Finland,25/09/2023,01/10/2023,€601.83,100CARC,39,Heavy Lamb,FI,2023
FI,Finland,18/09/2023,24/09/2023,€636.52,100CARC,38,Heavy Lamb,FI,2023
FI,Finland,11/09/2023,17/09/2023,€636.52,100CARC,37,Heavy Lamb,FI,2023
FI,Finland,04/09/2023,10/09/2023,€636.52,100CARC,36,Heavy Lamb,FI,2023
FI,Finland,28/08/2023,03/09/2023,€636.52,100CARC,35,Heavy Lamb,FI,2023
FI,Finland,21/08/2023,27/08/2023,€601.87,100CARC,34,Heavy Lamb,FI,2023
FI,Finland,14/08/2023,20/08/2023,€601.87,100CARC,33,Heavy Lamb,FI,2023
FI,Finland,07/08/2023,13/08/2023,€601.87,100CARC,32,Heavy Lamb,FI,2023
FI,Finland,31/07/2023,06/08/2023,€601.87,100CARC,31,Heavy Lamb,FI,2023
FI,Finland,24/07/2023,30/07/2023,€601.87,100CARC,30,Heavy Lamb,FI,2023
FI,Finland,17/07/2023,23/07/2023,€535.16,100CARC,29,Heavy Lamb,FI,2023
FI,Finland,10/07/2023,16/07/2023,€535.16,100CARC,28,Heavy Lamb,FI,2023
FI,Finland,03/07/2023,09/07/2023,€535.16,100CARC,27,Heavy Lamb,FI,2023
FI,Finland,26/06/2023,02/07/2023,€535.16,100CARC,26,Heavy Lamb,FI,2023
FI,Finland,19/06/2023,25/06/2023,€576.64,100CARC,25,Heavy Lamb,FI,2023
FI,Finland,12/06/2023,18/06/2023,€576.64,100CARC,24,Heavy Lamb,FI,2023
FI,Finland,05/06/2023,11/06/2023,€576.64,100CARC,23,Heavy Lamb,FI,2023
FI,Finland,29/05/2023,04/06/2023,€576.64,100CARC,22,Heavy Lamb,FI,2023
FI,Finland,22/05/2023,28/05/2023,€558.84,100CARC,21,Heavy Lamb,FI,2023
FI,Finland,15/05/2023,21/05/2023,€558.84,100CARC,20,Heavy Lamb,FI,2023
FI,Finland,08/05/2023,14/05/2023,€558.84,100CARC,19,Heavy Lamb,FI,2023
FI,Finland,01/05/2023,07/05/2023,€558.84,100CARC,18,Heavy Lamb,FI,2023
FI,Finland,24/04/2023,30/04/2023,€558.84,100CARC,17,Heavy Lamb,FI,2023
FI,Finland,17/04/2023,23/04/2023,€549.92,100CARC,16,Heavy Lamb,FI,2023
FI,Finland,10/04/2023,16/04/2023,€549.92,100CARC,15,Heavy Lamb,FI,2023
FI,Finland,03/04/2023,09/04/2023,€549.92,100CARC,14,Heavy Lamb,FI,2023
FI,Finland,27/03/2023,02/04/2023,€549.92,100CARC,13,Heavy Lamb,FI,2023
FI,Finland,20/03/2023,26/03/2023,€580.67,100CARC,12,Heavy Lamb,FI,2023
FI,Finland,13/03/2023,19/03/2023,€580.67,100CARC,11,Heavy Lamb,FI,2023
FI,Finland,06/03/2023,12/03/2023,€580.67,100CARC,10,Heavy Lamb,FI,2023
FI,Finland,27/02/2023,05/03/2023,€580.67,100CARC,9,Heavy Lamb,FI,2023
FI,Finland,20/02/2023,26/02/2023,€543.97,100CARC,8,Heavy Lamb,FI,2023
FI,Finland,13/02/2023,19/02/2023,€543.97,100CARC,7,Heavy Lamb,FI,2023
FI,Finland,06/02/2023,12/02/2023,€543.97,100CARC,6,Heavy Lamb,FI,2023
FI,Finland,30/01/2023,05/02/2023,€543.97,100CARC,5,Heavy Lamb,FI,2023
FI,Finland,23/01/2023,29/01/2023,€545.99,100CARC,4,Heavy Lamb,FI,2023
FI,Finland,16/01/2023,22/01/2023,€545.99,100CARC,3,Heavy Lamb,FI,2023
FI,Finland,09/01/2023,15/01/2023,€545.99,100CARC,2,Heavy Lamb,FI,2023
FI,Finland,02/01/2023,08/01/2023,€545.99,100CARC,1,Heavy Lamb,FI,2023
FI,Finland,26/12/2022,01/01/2023,€573.28,100CARC,0,Heavy Lamb,FI,2023
FI,Finland,26/12/2022,01/01/2023,€573.28,100CARC,52,Heavy Lamb,FI,2022
FI,Finland,19/12/2022,25/12/2022,€573.28,100CARC,51,Heavy Lamb,FI,2022
FI,Finland,12/12/2022,18/12/2022,€573.28,100CARC,50,Heavy Lamb,FI,2022
FI,Finland,05/12/2022,11/12/2022,€573.28,100CARC,49,Heavy Lamb,FI,2022
FI,Finland,28/11/2022,04/12/2022,€573.28,100CARC,48,Heavy Lamb,FI,2022
FI,Finland,21/11/2022,27/11/2022,€570.21,100CARC,47,Heavy Lamb,FI,2022
FI,Finland,14/11/2022,20/11/2022,€570.21,100CARC,46,Heavy Lamb,FI,2022
FI,Finland,07/11/2022,13/11/2022,€570.21,100CARC,45,Heavy Lamb,FI,2022
FI,Finland,31/10/2022,06/11/2022,€570.21,100CARC,44,Heavy Lamb,FI,2022
FI,Finland,24/10/2022,30/10/2022,€570.21,100CARC,43,Heavy Lamb,FI,2022
FI,Finland,17/10/2022,23/10/2022,€523.00,100CARC,42,Heavy Lamb,FI,2022
FI,Finland,10/10/2022,16/10/2022,€523.00,100CARC,41,Heavy Lamb,FI,2022
FI,Finland,03/10/2022,09/10/2022,€523.00,100CARC,40,Heavy Lamb,FI,2022
FI,Finland,26/09/2022,02/10/2022,€523.00,100CARC,39,Heavy Lamb,FI,2022
FI,Finland,19/09/2022,25/09/2022,€521.98,100CARC,38,Heavy Lamb,FI,2022
FI,Finland,12/09/2022,18/09/2022,€521.98,100CARC,37,Heavy Lamb,FI,2022
FI,Finland,05/09/2022,11/09/2022,€521.98,100CARC,36,Heavy Lamb,FI,2022
FI,Finland,29/08/2022,04/09/2022,€521.98,100CARC,35,Heavy Lamb,FI,2022
FI,Finland,22/08/2022,28/08/2022,€500.81,100CARC,34,Heavy Lamb,FI,2022
FI,Finland,15/08/2022,21/08/2022,€500.81,100CARC,33,Heavy Lamb,FI,2022
FI,Finland,08/08/2022,14/08/2022,€500.81,100CARC,32,Heavy Lamb,FI,2022
FI,Finland,01/08/2022,07/08/2022,€500.81,100CARC,31,Heavy Lamb,FI,2022
FI,Finland,25/07/2022,31/07/2022,€500.81,100CARC,30,Heavy Lamb,FI,2022
FI,Finland,18/07/2022,24/07/2022,€521.73,100CARC,29,Heavy Lamb,FI,2022
FI,Finland,11/07/2022,17/07/2022,€521.73,100CARC,28,Heavy Lamb,FI,2022
FI,Finland,04/07/2022,10/07/2022,€521.73,100CARC,27,Heavy Lamb,FI,2022
FI,Finland,27/06/2022,03/07/2022,€521.73,100CARC,26,Heavy Lamb,FI,2022
FI,Finland,20/06/2022,26/06/2022,€509.38,100CARC,25,Heavy Lamb,FI,2022
FI,Finland,13/06/2022,19/06/2022,€509.38,100CARC,24,Heavy Lamb,FI,2022
FI,Finland,06/06/2022,12/06/2022,€509.38,100CARC,23,Heavy Lamb,FI,2022
FI,Finland,30/05/2022,05/06/2022,€509.38,100CARC,22,Heavy Lamb,FI,2022
FI,Finland,23/05/2022,29/05/2022,€509.38,100CARC,21,Heavy Lamb,FI,2022
FI,Finland,16/05/2022,22/05/2022,€471.24,100CARC,20,Heavy Lamb,FI,2022
FI,Finland,09/05/2022,15/05/2022,€471.24,100CARC,19,Heavy Lamb,FI,2022
FI,Finland,02/05/2022,08/05/2022,€471.24,100CARC,18,Heavy Lamb,FI,2022
FI,Finland,25/04/2022,01/05/2022,€471.24,100CARC,17,Heavy Lamb,FI,2022
FI,Finland,18/04/2022,24/04/2022,€487.14,100CARC,16,Heavy Lamb,FI,2022
FI,Finland,11/04/2022,17/04/2022,€487.14,100CARC,15,Heavy Lamb,FI,2022
FI,Finland,04/04/2022,10/04/2022,€487.14,100CARC,14,Heavy Lamb,FI,2022
FI,Finland,28/03/2022,03/04/2022,€487.14,100CARC,13,Heavy Lamb,FI,2022
FI,Finland,21/03/2022,27/03/2022,€488.44,100CARC,12,Heavy Lamb,FI,2022
FI,Finland,14/03/2022,20/03/2022,€488.44,100CARC,11,Heavy Lamb,FI,2022
FI,Finland,07/03/2022,13/03/2022,€488.44,100CARC,10,Heavy Lamb,FI,2022
FI,Finland,28/02/2022,06/03/2022,€439.20,100CARC,9,Heavy Lamb,FI,2022
FI,Finland,21/02/2022,27/02/2022,€439.20,100CARC,8,Heavy Lamb,FI,2022
FI,Finland,14/02/2022,20/02/2022,€439.20,100CARC,7,Heavy Lamb,FI,2022
FI,Finland,07/02/2022,13/02/2022,€439.20,100CARC,6,Heavy Lamb,FI,2022
FI,Finland,31/01/2022,06/02/2022,€439.20,100CARC,5,Heavy Lamb,FI,2022
FI,Finland,24/01/2022,30/01/2022,€439.20,100CARC,4,Heavy Lamb,FI,2022
FI,Finland,17/01/2022,23/01/2022,€445.06,100CARC,3,Heavy Lamb,FI,2022
FI,Finland,10/01/2022,16/01/2022,€445.06,100CARC,2,Heavy Lamb,FI,2022
FI,Finland,03/01/2022,09/01/2022,€445.06,100CARC,1,Heavy Lamb,FI,2022
FI,Finland,27/12/2021,02/01/2022,€445.06,100CARC,0,Heavy Lamb,FI,2022
FI,Finland,27/12/2021,02/01/2022,€445.06,100CARC,52,Heavy Lamb,FI,2021
FI,Finland,20/12/2021,26/12/2021,€445.06,100CARC,51,Heavy Lamb,FI,2021
FI,Finland,13/12/2021,19/12/2021,€462.03,100CARC,50,Heavy Lamb,FI,2021
FI,Finland,06/12/2021,12/12/2021,€462.03,100CARC,49,Heavy Lamb,FI,2021
FI,Finland,29/11/2021,05/12/2021,€462.03,100CARC,48,Heavy Lamb,FI,2021
FI,Finland,22/11/2021,28/11/2021,€462.03,100CARC,47,Heavy Lamb,FI,2021
FI,Finland,15/11/2021,21/11/2021,€468.92,100CARC,46,Heavy Lamb,FI,2021
FI,Finland,08/11/2021,14/11/2021,€468.92,100CARC,45,Heavy Lamb,FI,2021
FI,Finland,01/11/2021,07/11/2021,€468.92,100CARC,44,Heavy Lamb,FI,2021
FI,Finland,25/10/2021,31/10/2021,€468.92,100CARC,43,Heavy Lamb,FI,2021
FI,Finland,18/10/2021,24/10/2021,€468.92,100CARC,42,Heavy Lamb,FI,2021
FI,Finland,11/10/2021,17/10/2021,€470.06,100CARC,41,Heavy Lamb,FI,2021
FI,Finland,04/10/2021,10/10/2021,€470.06,100CARC,40,Heavy Lamb,FI,2021
FI,Finland,27/09/2021,03/10/2021,€470.06,100CARC,39,Heavy Lamb,FI,2021
FI,Finland,20/09/2021,26/09/2021,€470.06,100CARC,38,Heavy Lamb,FI,2021
FI,Finland,13/09/2021,19/09/2021,€463.74,100CARC,37,Heavy Lamb,FI,2021
FI,Finland,06/09/2021,12/09/2021,€463.74,100CARC,36,Heavy Lamb,FI,2021
FI,Finland,30/08/2021,05/09/2021,€463.74,100CARC,35,Heavy Lamb,FI,2021
FI,Finland,23/08/2021,29/08/2021,€463.74,100CARC,34,Heavy Lamb,FI,2021
FI,Finland,16/08/2021,22/08/2021,€463.74,100CARC,33,Heavy Lamb,FI,2021
FI,Finland,09/08/2021,15/08/2021,€427.35,100CARC,32,Heavy Lamb,FI,2021
FI,Finland,02/08/2021,08/08/2021,€427.35,100CARC,31,Heavy Lamb,FI,2021
FI,Finland,26/07/2021,01/08/2021,€427.35,100CARC,30,Heavy Lamb,FI,2021
FI,Finland,19/07/2021,25/07/2021,€427.35,100CARC,29,Heavy Lamb,FI,2021
FI,Finland,12/07/2021,18/07/2021,€401.04,100CARC,28,Heavy Lamb,FI,2021
FI,Finland,05/07/2021,11/07/2021,€401.04,100CARC,27,Heavy Lamb,FI,2021
FI,Finland,28/06/2021,04/07/2021,€401.04,100CARC,26,Heavy Lamb,FI,2021
FI,Finland,21/06/2021,27/06/2021,€401.04,100CARC,25,Heavy Lamb,FI,2021
FI,Finland,14/06/2021,20/06/2021,€433.25,100CARC,24,Heavy Lamb,FI,2021
FI,Finland,07/06/2021,13/06/2021,€433.25,100CARC,23,Heavy Lamb,FI,2021
FI,Finland,31/05/2021,06/06/2021,€433.25,100CARC,22,Heavy Lamb,FI,2021
FI,Finland,24/05/2021,30/05/2021,€433.25,100CARC,21,Heavy Lamb,FI,2021
FI,Finland,17/05/2021,23/05/2021,€433.25,100CARC,20,Heavy Lamb,FI,2021
FI,Finland,10/05/2021,16/05/2021,€407.74,100CARC,19,Heavy Lamb,FI,2021
FI,Finland,03/05/2021,09/05/2021,€407.74,100CARC,18,Heavy Lamb,FI,2021
FI,Finland,26/04/2021,02/05/2021,€407.74,100CARC,17,Heavy Lamb,FI,2021
FI,Finland,19/04/2021,25/04/2021,€407.74,100CARC,16,Heavy Lamb,FI,2021
FI,Finland,12/04/2021,18/04/2021,€395.76,100CARC,15,Heavy Lamb,FI,2021
FI,Finland,05/04/2021,11/04/2021,€395.76,100CARC,14,Heavy Lamb,FI,2021
FI,Finland,29/03/2021,04/04/2021,€395.76,100CARC,13,Heavy Lamb,FI,2021
FI,Finland,22/03/2021,28/03/2021,€395.76,100CARC,12,Heavy Lamb,FI,2021
FI,Finland,15/03/2021,21/03/2021,€402.79,100CARC,11,Heavy Lamb,FI,2021
FI,Finland,08/03/2021,14/03/2021,€402.79,100CARC,10,Heavy Lamb,FI,2021
FI,Finland,01/03/2021,07/03/2021,€402.79,100CARC,9,Heavy Lamb,FI,2021
FI,Finland,22/02/2021,28/02/2021,€402.79,100CARC,8,Heavy Lamb,FI,2021
FI,Finland,15/02/2021,21/02/2021,€374.20,100CARC,7,Heavy Lamb,FI,2021
FI,Finland,08/02/2021,14/02/2021,€374.20,100CARC,6,Heavy Lamb,FI,2021
FI,Finland,01/02/2021,07/02/2021,€374.20,100CARC,5,Heavy Lamb,FI,2021
FI,Finland,25/01/2021,31/01/2021,€374.20,100CARC,4,Heavy Lamb,FI,2021
FI,Finland,18/01/2021,24/01/2021,€374.20,100CARC,3,Heavy Lamb,FI,2021
FI,Finland,11/01/2021,17/01/2021,€390.22,100CARC,2,Heavy Lamb,FI,2021
FI,Finland,04/01/2021,10/01/2021,€390.22,100CARC,1,Heavy Lamb,FI,2021
FI,Finland,28/12/2020,03/01/2021,€390.22,100CARC,0,Heavy Lamb,FI,2021
FI,Finland,28/12/2020,03/01/2021,€390.22,100CARC,53,Heavy Lamb,FI,2020
FI,Finland,21/12/2020,27/12/2020,€390.22,100CARC,52,Heavy Lamb,FI,2020
FI,Finland,14/12/2020,20/12/2020,€390.22,100CARC,51,Heavy Lamb,FI,2020
FI,Finland,07/12/2020,13/12/2020,€393.77,100CARC,50,Heavy Lamb,FI,2020
FI,Finland,30/11/2020,06/12/2020,€393.77,100CARC,49,Heavy Lamb,FI,2020
FI,Finland,23/11/2020,29/11/2020,€393.77,100CARC,48,Heavy Lamb,FI,2020
